article_id,author,category,created_at,link,pub_date,title
AKR20260521127351030,한주홍,산업,1779382953348,https://www.yna.co.kr/view/AKR20260521127351030,1779347160000,"농협, '중앙회장 직선제' 수용…감사위 신설에 ""중복규제"" 반대(종합)"
AKR20260521072651008,황철환,경제,1779382953349,https://www.yna.co.kr/view/AKR20260521072651008,1779347074000,"'7,800선 회복' 코스피 다시 달렸다…'8천피' 재탈환하나(종합)"
AKR20260521070100530,한혜원,사회,1779382953350,https://www.yna.co.kr/view/AKR20260521070100530,1779346801000,"[게시판] 안전보건공단-한전MCS, 안전보건 교육 강화 업무협약"
AKR20260521071300055,김동철,사회,1779382953351,https://www.yna.co.kr/view/AKR20260521071300055,1779346800000,"전주시-30개 기업, 여성친화 일촌기업 협약…""일·가정 양립"""
AKR20260521136400002,김수현,경제,1779382953351,https://www.yna.co.kr/view/AKR20260521136400002,1779346594000,"환율, 미·이란 종전 기대에 소폭 하락…1,506.1원"
AKR20260521131400003,임기창,경제,1779382953352,https://www.yna.co.kr/view/AKR20260521131400003,1779346485000,"롯데건설, 성수4지구 재개발 입찰보증금 500억원 선납"
AKR20260521134000002,경제부,경제,1779382953353,https://www.yna.co.kr/view/AKR20260521134000002,1779345966000,외국환시세(5월21일·마감가)
AKR20260521040551008,임은진,경제,1779382953353,https://www.yna.co.kr/view/AKR20260521040551008,1779345567000,"[특징주] 건설株, 트럼프 ""이란 협상 최종 단계"" 발언에 강세(종합)"
AKR20260521135000030,홍국기,산업,1779382953354,https://www.yna.co.kr/view/AKR20260521135000030,1779345546000,"[게시판] 페르노리카, 28일 '발렌타인 17년 말본 에디션' 출시 행사"
AKR20260521134500008,김유아,경제,1779382953354,https://www.yna.co.kr/view/AKR20260521134500008,1779345495000,"코스피, 8% 넘게 급등하며 7,815선 마감…코스닥도 4.7%↑"
AKR20260521133800008,황철환,경제,1779382953355,https://www.yna.co.kr/view/AKR20260521133800008,1779345233000,"[속보] 코스피 8.42% 급등 마감…단숨에 7,800선 회복"
AKR20260521132100530,홍준석,사회,1779382953356,https://www.yna.co.kr/view/AKR20260521132100530,1779345195000,"소방청, 우즈벡 비상사태부와 '소방·재난관리 협력' 업무협약"
AKR20260521132600065,최은지,사회,1779382953356,https://www.yna.co.kr/view/AKR20260521132600065,1779345148000,"21만원 빌려주고 30만원 상품권 요구 사채업자, 불법추심 무혐의"
AKR20260521133200002,경제부,경제,1779382953357,https://www.yna.co.kr/view/AKR20260521133200002,1779345039000,"[외환] 원/달러 환율 0.7원 내린 1,506.1원(15:30 종가)"
AKR20260521129600530,옥성구,경제,1779382953358,https://www.yna.co.kr/view/AKR20260521129600530,1779344589000,중동전쟁에 플라스틱·섬유업계 고용위기 우려…정부 지원 총력
AKR20260521128800004,황재하,경제,1779382953358,https://www.yna.co.kr/view/AKR20260521128800004,1779343983000,"서울교통공사, 하반기 지하철 안전도우미 150명 모집"
AKR20260521126900002,안채원,경제,1779382953359,https://www.yna.co.kr/view/AKR20260521126900002,1779343808000,"재경부, IDB와 연례협의…""韓기업 중남미 진출 적극 지원"""
AKR20260521127300030,한주홍,산업,1779382953360,https://www.yna.co.kr/view/AKR20260521127300030,1779343727000,"농협, 조합원 직선제 전격 수용…감사위 설치는 사실상 거부"
AKR20260521098600002,배영경,산업,1779382953361,https://www.yna.co.kr/view/AKR20260521098600002,1779343201000,"이억원 ""호르무즈 선박 10척, 공동인수로 최저요율 보험 제공"""
AKR20260521120800002,박수현,경제,1779382953361,https://www.yna.co.kr/view/AKR20260521120800002,1779343087000,FIU 제재 후 해고 가상자산 거래소 전 임원 숨진 채 발견
AKR20260521122300053,이강일,산업,1779382953362,https://www.yna.co.kr/view/AKR20260521122300053,1779343045000,"수도권 벤처 쏠림 깬다…대구, 187억 확보해 창업도시 도전"
AKR20260521114451030,장보인,산업,1779382953363,https://www.yna.co.kr/view/AKR20260521114451030,1779342900000,"중진공-무보, 글로벌쇼핑 플랫폼 보험 출시…최대 3만달러 보상(종합)"
AKR20260521122700017,신선미,산업,1779382953364,https://www.yna.co.kr/view/AKR20260521122700017,1779342650000,식약처 특별성과 포상…화재 대응·K푸드 지원 등 선정
AKR20260521116700008,이민영,경제,1779382953365,https://www.yna.co.kr/view/AKR20260521116700008,1779342093000,'포모'에 매수 나섰나…삼성전자 '빚투' 사상 첫 4조원 돌파
AKR20260521115000054,박철홍,산업,1779382953365,https://www.yna.co.kr/view/AKR20260521115000054,1779342015000,"광주시, 주관행사에 스타벅스 상품권 사용 금지"
AKR20260521112800002,송정은,경제,1779382953367,https://www.yna.co.kr/view/AKR20260521112800002,1779341642000,"GGGI-GCF 첫 공동 콘퍼런스…""기후위기 대응으로 성장동력 창출"""
AKR20260521114400030,이상서,산업,1779382953367,https://www.yna.co.kr/view/AKR20260521114400030,1779341223000,"중진공-무보, 글로벌쇼핑 플랫폼 보험 출시…최대 3만달러 보상"
AKR20260521113700054,조근영,경제,1779382953368,https://www.yna.co.kr/view/AKR20260521113700054,1779340961000,"농협은행 ""전남광주통합시 동반자 되겠다""…지역 상생 강조"
AKR20260521102800002,김지연,경제,1779382953368,https://www.yna.co.kr/view/AKR20260521102800002,1779340679000,"[일문일답] 이억원 ""망분리규제, 보안목적 AI활용시 내달부터 한시완화"""
AKR20260521109700017,신선미,산업,1779382953369,https://www.yna.co.kr/view/AKR20260521109700017,1779340555000,파브리병 환자 새 치료 길 열렸다…'엘파브리오주' 허가
AKR20260521104000002,강류나,경제,1779382953369,https://www.yna.co.kr/view/AKR20260521104000002,1779340443000,"[게시판] 금융결제원, 업비트에 사업자용 금융인증서 적용"
AKR20260521098900002,강류나,경제,1779382953370,https://www.yna.co.kr/view/AKR20260521098900002,1779340406000,"[게시판] 캠코-대구회생법원, 파산재단 자산 매각 업무협약"
AKR20260521070500002,김수현,경제,1779382953370,https://www.yna.co.kr/view/AKR20260521070500002,1779339619000,"[게시판] 경제교육단체협의회, 상반기 워크숍 개최"
AKR20260521069800030,이상서,산업,1779382953371,https://www.yna.co.kr/view/AKR20260521069800030,1779339618000,"중기부, 지자체와 창업도시 전략 발표…""세계 100위권 5곳 창출"""
AKR20260521088600003,임기창,경제,1779382953371,https://www.yna.co.kr/view/AKR20260521088600003,1779339606000,서울 아파트 매매·전세가격 상승폭 3주째 동반 확대
AKR20260521094400003,장보인,산업,1779382953372,https://www.yna.co.kr/view/AKR20260521094400003,1779339605000,"코트라, 7대 전략산업 동남아대양주 진출 지원 강화"
AKR20260521097800002,배영경,경제,1779382953372,https://www.yna.co.kr/view/AKR20260521097800002,1779339603000,"이억원 ""금융사 '포용금융 최고책임자' 지정 추진…내재화 필요"""
AKR20260521101600002,강수련,경제,1779382953373,https://www.yna.co.kr/view/AKR20260521101600002,1779339601000,역서학개미 '러브콜'에…외국인통합계좌서 ETF·ETN 거래 허용
AKR20260521074400030,이상서,산업,1779382953373,https://www.yna.co.kr/view/AKR20260521074400030,1779337802000,"[동정] 노용석 중기차관, 포장재 기업 새롬 찾아 지원 방안 논의"
AKR20260521049300003,임성호,산업,1779382953374,https://www.yna.co.kr/view/AKR20260521049300003,1779336000000,"암참, 멀베이니 전 백악관 비서실장대행 간담회…한미 경협 논의"
AKR20260521092700051,김선호,경제,1779382953374,https://www.yna.co.kr/view/AKR20260521092700051,1779332989000,"부산시 ""금양 상폐 책임 통감하지만, 특정 기업띄우기는 아냐"""
AKR20260521094700008,고은지,경제,1779382953374,https://www.yna.co.kr/view/AKR20260521094700008,1779332762000,"노무라, 코스피 11,000으로 상향…'59만전자·400만닉스' 전망"
AKR20260521092300008,김유향,경제,1779382953375,https://www.yna.co.kr/view/AKR20260521092300008,1779332547000,"거래소노조·경실련, '금감원 출신 거래소 임원행' 공익감사 청구"
AKR20260520124600030,정수연,산업,1779382953375,https://www.yna.co.kr/view/AKR20260520124600030,1779332432000,"소비자원 ""트로트 팬덤 투표앱, 환불 어려워…개선 조치"""
AKR20260521046100003,조성흠,경제,1779382953376,https://www.yna.co.kr/view/AKR20260521046100003,1779332428000,"""한국 제조업 수출, 실질적 점유율 올리는 전략으로 전환해야"""
AKR20260521046500002,김수현,경제,1779382953376,https://www.yna.co.kr/view/AKR20260521046500002,1779332428000,"공정위, 챗GPT·제미나이 등 AI 서비스 시장 실태조사"
AKR20260521056500002,김지연,경제,1779382953377,https://www.yna.co.kr/view/AKR20260521056500002,1779332427000,"""은행 통해 ETF 거래시 실시간 매매 어려워요""…ETF투자 유의점"
AKR20260521058500002,이대희,경제,1779382953377,https://www.yna.co.kr/view/AKR20260521058500002,1779332424000,개인 기부금 1위는 월드비전…법인 기부금은 사랑의열매가 최다
AKR20260521063900530,한혜원,경제,1779382953378,https://www.yna.co.kr/view/AKR20260521063900530,1779332422000,"노동부-외교부, 해외취업 협의회 개최…취업희망 청년 멘토링"
AKR20260521067600002,김수현,경제,1779382953378,https://www.yna.co.kr/view/AKR20260521067600002,1779332418000,"""담합 신고하면 팔자 고치도록""…공정위, 포상금 상한 없앤다"
AKR20260521079000002,이세원,경제,1779382953378,https://www.yna.co.kr/view/AKR20260521079000002,1779332407000,범죄에 악용되는 가상자산…국경 넘은 거래 모니터링한다
AKR20260521080400017,조승한,경제,1779382953379,https://www.yna.co.kr/view/AKR20260521080400017,1779332406000,실험실창업 기업의 질주…매출·고용 모두 빠르게 성장
AKR20260521082800002,안채원,경제,1779382953380,https://www.yna.co.kr/view/AKR20260521082800002,1779332404000,1분기 수출 '톱10' 비중 과반…반도체 업은 대기업 53% 뛰어
AKR20260521086500002,송정은,경제,1779382953380,https://www.yna.co.kr/view/AKR20260521086500002,1779332403000,"""일요일 마트 열자 쿠팡 등 온라인 흡수…전통시장 타격 없어"""
AKR20260521091900704,류재갑,경제,1779382953381,https://www.yna.co.kr/view/AKR20260521091900704,1779332075000,[영상] 삼성전자 성과급 합의…메모리 1인당 6억·적자 사업부 1.6억
AKR20260521090400073,경수현,경제,1779382953381,https://www.yna.co.kr/view/AKR20260521090400073,1779331430000,"지난달 '금리 동결' 찬성했던 일본은행 위원 ""인상 필요"""
AKR20260521090500008,증권부,경제,1779382953382,https://www.yna.co.kr/view/AKR20260521090500008,1779331405000,국고채 금리 일제히 하락…3년물 장중 연 3.717%
AKR20260521068451003,김보경,경제,1779382953383,https://www.yna.co.kr/view/AKR20260521068451003,1779330985000,"경제단체들 ""삼성전자 노사 합의 다행…국민경제에 큰 의미""(종합)"
AKR20260521085900002,박수현,경제,1779382953383,https://www.yna.co.kr/view/AKR20260521085900002,1779330903000,'가상자산 과세 폐지' 청원 5만명 동의…국회서 논의 예정
AKR20260521086200002,안채원,경제,1779382953384,https://www.yna.co.kr/view/AKR20260521086200002,1779330337000,"[게시판] 기획처, KDI대학원·美 인디애나대 학생들과 정책토론회"
AKR20260521082700008,증권부,경제,1779382953384,https://www.yna.co.kr/view/AKR20260521082700008,1779330139000,"셀트리온, 주당 0.05주 무상증자 결정"
AKR20260521050351008,김유아,경제,1779382953385,https://www.yna.co.kr/view/AKR20260521050351008,1779330091000,"코스피, 삼성전자 노사합의 등 호재에 급반등…7,700선 등락"
AKR20260521082900504,김철선,경제,1779382953385,https://www.yna.co.kr/view/AKR20260521082900504,1779329769000,"[게시판] 보훈부·한수원, 독립유공자 후손 지원 '희망동행' 업무협약"
AKR20260521079900030,홍국기,경제,1779382953386,https://www.yna.co.kr/view/AKR20260521079900030,1779329753000,K푸드 1∼4월 수출 35억8천만달러…중동 지역 전년비 38% 증가
AKR20260521053900004,황재하,경제,1779382953386,https://www.yna.co.kr/view/AKR20260521053900004,1779329701000,서울 도시정비형 재개발 규제 완화…법적상한용적률 최대 1.2배
AKR20260521055700004,황재하,경제,1779382953387,https://www.yna.co.kr/view/AKR20260521055700004,1779329700000,월 10만원 적립 중소기업 근로자에 3.4배 환급…서울형 이음공제
AKR20260521079700054,전승현,경제,1779382953388,https://www.yna.co.kr/view/AKR20260521079700054,1779329621000,"""스타벅스 쿠폰 이용 않기로""…광주은행, 지급행사 '중단'"
AKR20260521079800004,정준영,경제,1779382953388,https://www.yna.co.kr/view/AKR20260521079800004,1779329111000,"AI 활용부터 도보 배송까지…동작구, 시니어 재취업 교육"
AKR20260521074700002,강수련,경제,1779382953389,https://www.yna.co.kr/view/AKR20260521074700002,1779329101000,자동차보험 4월 누적 손해율 85.8%…작년 대비 2.5%p 올라
AKR20260521039051008,이민영,경제,1779382953389,https://www.yna.co.kr/view/AKR20260521039051008,1779328929000,"삼전, 7%대↑ '29만전자' 회복…주가 어디까지? 목표가 57만원도(종합)"
AKR20260521026100003,장보인,경제,1779382953390,https://www.yna.co.kr/view/AKR20260521026100003,1779328805000,"무역협회, '2026 EU 신통상 파트너십 포럼' 개최"
AKR20260521050800002,강류나,경제,1779382953390,https://www.yna.co.kr/view/AKR20260521050800002,1779328805000,"금감원 ""소비자중심 디지털경영 정착해야…IT사고 책임 명확히"""
AKR20260521033900003,오진송,경제,1779382953391,https://www.yna.co.kr/view/AKR20260521033900003,1779328804000,냉난방비 얼마나 줄일까?…그린리모델링 컨설팅 첫 지원
AKR20260521068600030,김세린,경제,1779382953391,https://www.yna.co.kr/view/AKR20260521068600030,1779328802000,계란 크기 오늘부터 '왕·특·대'에서 '2XL·XL·L'로 변경
AKR20260521070400530,차민지,경제,1779382953392,https://www.yna.co.kr/view/AKR20260521070400530,1779328802000,2차 고유가지원금 신청자 1천500만명 육박…전체 3.7조 지급
AKR20260521070300030,한주홍,경제,1779382953392,https://www.yna.co.kr/view/AKR20260521070300030,1779328801000,"'빈집 리모델링·군사벙커 활용'…농식품부, 창업 우수기업 선정"
AKR20260521073800030,한주홍,경제,1779382953393,https://www.yna.co.kr/view/AKR20260521073800030,1779328801000,"[게시판] 농식품부, 농촌융복합산업 우수사례 경진대회 참가자 모집"
AKR20260521076200030,김세린,경제,1779382953393,https://www.yna.co.kr/view/AKR20260521076200030,1779328489000,한·네덜란드 농업 협력 MOU 개정 체결…13년 만에 보완 완료
AKR20260521060600030,한주홍,경제,1779382953394,https://www.yna.co.kr/view/AKR20260521060600030,1779328327000,"상미당홀딩스, 푸르메재단에 장애 어린이 기금 2억원 전달"
AKR20260521067500371,정아란,경제,1779382953394,https://www.yna.co.kr/view/AKR20260521067500371,1779328259000,유학생 10명 중 9명 전월세 거주…기숙사 대신 원룸·빌라로
AKR20260521074900002,한지훈,경제,1779382953395,https://www.yna.co.kr/view/AKR20260521074900002,1779328249000,"신한은행 ""나라사랑카드 발급 30만좌 돌파"""
AKR20260521073500002,한지훈,경제,1779382953395,https://www.yna.co.kr/view/AKR20260521073500002,1779328226000,아폴로·테더·로빈후드 'KBW 2026' 연사로
AKR20260521072600008,황철환,경제,1779382953396,https://www.yna.co.kr/view/AKR20260521072600008,1779328099000,"다시 달리는 코스피, 장중 7,700선 회복…'8천피' 재탈환하나"
AKR20260521071100003,오진송,경제,1779382953396,https://www.yna.co.kr/view/AKR20260521071100003,1779327705000,"[동정] 최인호 HUG 사장, 대한건설협회 방문…현안 논의"
AKR20260521063200017,신선미,경제,1779382953397,https://www.yna.co.kr/view/AKR20260521063200017,1779327673000,삼성전자 극적 합의…IT·바이오 노사갈등 변수 되나
AKR20260521177200017,박상현,사회,1779382953398,https://www.yna.co.kr/view/AKR20260521177200017,1779364034000,"'케이캡' 누적 처방 1조원 돌파…""국산 신약 단일제 최초"""
AKR20260521175900017,박상현,산업,1779382953399,https://www.yna.co.kr/view/AKR20260521175900017,1779363136000,[인사] 우주항공청
AKR20260521174300003,장보인,산업,1779382953399,https://www.yna.co.kr/view/AKR20260521174300003,1779360394000,"산업장관, UAE 장관과 바라카 원전 안전 현황 점검"
AKR20260521159700003,장보인,산업,1779382953401,https://www.yna.co.kr/view/AKR20260521159700003,1779357601000,"산업부 ""한일 원유 스와프 '윈윈'…합의 구체화할 것"""
AKR20260521168300030,이상서,산업,1779382953402,https://www.yna.co.kr/view/AKR20260521168300030,1779356328000,"롯데렌탈, 제삼자 배정 유상증자 철회…""주가 희석 우려 해소"""
AKR20260521166400017,박상현,사회,1779382953403,https://www.yna.co.kr/view/AKR20260521166400017,1779354849000,"한미약품, 동남아에 복합제 3종 수출…오가논과 협력"
AKR20260521161500051,김선호,산업,1779382953404,https://www.yna.co.kr/view/AKR20260521161500051,1779352803000,아트부산 개막…18개국 110여개 갤러리 참여
AKR20260521160000054,형민우,사회,1779382953404,https://www.yna.co.kr/view/AKR20260521160000054,1779352164000,"김영록 ""5·18 조롱 기업 미래 없다""…스타벅스 규탄"
AKR20260521117251003,김민지,산업,1779382953407,https://www.yna.co.kr/view/AKR20260521117251003,1779351008000,"SK온, 포드와 합작체제 완전 종결…차입금 5조4천억원↓(종합)"
AKR20260521153700053,김현태,산업,1779382953407,https://www.yna.co.kr/view/AKR20260521153700053,1779350779000,대구 상장법인 1분기 영업이익 31.8%↑·매출액 6.6%↑
AKR20260521154400030,정수연,산업,1779382953408,https://www.yna.co.kr/view/AKR20260521154400030,1779350739000,"이마트, 신세계푸드 매수가 인상 공시…스타벅스 리스크도 적시"
AKR20260521092152004,이의진,사회,1779382953408,https://www.yna.co.kr/view/AKR20260521092152004,1779350648000,"'탱크데이' 논란 정용진 사건, 서울청 광수단이 직접 수사(종합2보)"
AKR20260521149151530,옥성구,사회,1779382953409,https://www.yna.co.kr/view/AKR20260521149151530,1779350532000,"민주노총 ""대법, HD현대중에 면죄부 판결…노란봉투법 휴지조각""(종합)"
AKR20260521146800062,유형재,사회,1779382953410,https://www.yna.co.kr/view/AKR20260521146800062,1779350294000,"오대산, 야생동물 보호에 AI 도입…'로드킬 주의 예보제' 추진"
AKR20260521153500056,백나용,산업,1779382953411,https://www.yna.co.kr/view/AKR20260521153500056,1779350204000,석가탄신일 연휴에 17만3천명 제주로…작년 대비 5.8% 증가
AKR20260521146600062,양지웅,산업,1779382953412,https://www.yna.co.kr/view/AKR20260521146600062,1779350101000,"강원농업기술원, 제2차 지역특화작목 연구개발·육성 계획 수립"
AKR20260521146100062,이상학,사회,1779382953412,https://www.yna.co.kr/view/AKR20260521146100062,1779350072000,춘천 시내버스 파업 하루 만에 종료…22일부터 정상 운행
AKR20260521149100530,옥성구,사회,1779382953414,https://www.yna.co.kr/view/AKR20260521149100530,1779349714000,"민주노총 ""대법, HD현대중에 면죄부 판결…노란봉투법 휴지조각"""
AKR20260521065151008,임은진,산업,1779382953416,https://www.yna.co.kr/view/AKR20260521065151008,1779348605000,삼성전자 급등에…그룹 상장사 시총 합계도 2천200조원 돌파(종합)
AKR20260521140100005,고미혜,산업,1779382953416,https://www.yna.co.kr/view/AKR20260521140100005,1779348600000,"중앙그룹, 5천500억원 규모 사옥 3곳 유동화 추진…코람코와 MOU"
AKR20260521117200003,김민지,산업,1779382953417,https://www.yna.co.kr/view/AKR20260521117200003,1779348586000,"SK온, 미국 테네시공장 단독 법인 출범…포드와 합작체제 종결"
AKR20260521145500003,강태우,사회,1779382953418,https://www.yna.co.kr/view/AKR20260521145500003,1779348465000,"삼성전자 전영현 ""갈등은 뒤로, 힘 모아야""…사내 결속 당부"
AKR20260521140400003,임성호,산업,1779382953418,https://www.yna.co.kr/view/AKR20260521140400003,1779348276000,1분기 글로벌 TV 출하량 4천700만대…삼성전자 점유율 1위
AKR20260521146000051,민영규,산업,1779382953419,https://www.yna.co.kr/view/AKR20260521146000051,1779348261000,"남부발전, 안동복합 2호기 시운전 본격 착수"
AKR20260521141600051,박성제,사회,1779382953420,https://www.yna.co.kr/view/AKR20260521141600051,1779348214000,호르무즈 갇힌 한국 선박 첫 통과했지만 25척 선원 116명 남아
AKR20260521141200002,김지연,산업,1779382953422,https://www.yna.co.kr/view/AKR20260521141200002,1779348139000,"[게시판] 캠코, 컴플라이언스 어워즈 공공부문 대상 수상"
AKR20260521140800017,김주환,사회,1779382953422,https://www.yna.co.kr/view/AKR20260521140800017,1779347686000,"엔씨 ""유튜브 채널 '겜창현' 고소 취하…재발 방지 약속"""
AKR20260521085752030,정수연,산업,1779382953423,https://www.yna.co.kr/view/AKR20260521085752030,1779347393000,"홈플 ""김광일 부회장, 브릿지론 이행보증""…메리츠 ""수용 못 해""(종합2보)"
AKR20260521075251008,고은지,산업,1779382953424,https://www.yna.co.kr/view/AKR20260521075251008,1779347135000,삼성전자 노사 합의에 반도체·삼성그룹 ETF도 일제히 '불기둥'(종합)
AKR20260521139600062,양지웅,산업,1779382953425,https://www.yna.co.kr/view/AKR20260521139600062,1779346972000,"철원군, 고령층 정서 회복 치유농업 프로그램 운영"
AKR20260521076800530,양정우,사회,1779382953426,https://www.yna.co.kr/view/AKR20260521076800530,1779346800000,'제7기 공공데이터분쟁조정위' 출범…위원장에 김일환 교수
AKR20260521138100017,김주환,산업,1779382953427,https://www.yna.co.kr/view/AKR20260521138100017,1779346709000,[만나보니] 소울라이크에 익스트랙션 더했다…'프로젝트 래빗' 주목
AKR20260521136300003,강태우,산업,1779382953428,https://www.yna.co.kr/view/AKR20260521136300003,1779346553000,"한화큐셀, 국내 최대 태양광 사업에 국산 셀·모듈 공급"
